id,user,date,transaction_type,amount
2643,7326694e-0ae7-4848-adac-ac00379c8378,2020-11-29,CREDIT,47920
2644,7326694e-0ae7-4848-adac-ac00379c8378,2020-01-28,CREDIT,85355
2645,7326694e-0ae7-4848-adac-ac00379c8378,2020-05-01,DEBIT,84781
2646,7326694e-0ae7-4848-adac-ac00379c8378,2020-08-29,DEBIT,94764
2647,7326694e-0ae7-4848-adac-ac00379c8378,2020-02-16,DEBIT,21500
2648,7326694e-0ae7-4848-adac-ac00379c8378,2020-04-13,DEBIT,12570
2649,7326694e-0ae7-4848-adac-ac00379c8378,2020-05-24,DEBIT,107
2650,7326694e-0ae7-4848-adac-ac00379c8378,2020-03-13,CREDIT,85136
2651,7326694e-0ae7-4848-adac-ac00379c8378,2020-05-14,DEBIT,12826
2652,7326694e-0ae7-4848-adac-ac00379c8378,2020-03-14,CREDIT,42233
2653,7326694e-0ae7-4848-adac-ac00379c8378,2020-01-26,CREDIT,55019
2654,7326694e-0ae7-4848-adac-ac00379c8378,2020-06-04,CREDIT,61865
2655,7326694e-0ae7-4848-adac-ac00379c8378,2020-12-31,CREDIT,63582
2656,7326694e-0ae7-4848-adac-ac00379c8378,2020-04-07,CREDIT,32518
2657,7326694e-0ae7-4848-adac-ac00379c8378,2020-03-30,CREDIT,1123
2658,7326694e-0ae7-4848-adac-ac00379c8378,2020-03-25,DEBIT,68263
2659,7326694e-0ae7-4848-adac-ac00379c8378,2020-05-06,CREDIT,19592
2660,7326694e-0ae7-4848-adac-ac00379c8378,2020-12-13,DEBIT,71871
2661,7326694e-0ae7-4848-adac-ac00379c8378,2020-11-28,CREDIT,38154
2662,7326694e-0ae7-4848-adac-ac00379c8378,2020-10-31,DEBIT,46146
2663,7326694e-0ae7-4848-adac-ac00379c8378,2020-07-02,DEBIT,55332
2664,7326694e-0ae7-4848-adac-ac00379c8378,2020-04-10,DEBIT,71267
2665,7326694e-0ae7-4848-adac-ac00379c8378,2020-08-22,DEBIT,92511
2666,7326694e-0ae7-4848-adac-ac00379c8378,2020-01-10,DEBIT,33058
2667,7326694e-0ae7-4848-adac-ac00379c8378,2020-01-11,DEBIT,51968
2668,7326694e-0ae7-4848-adac-ac00379c8378,2020-11-09,DEBIT,68599
2669,7326694e-0ae7-4848-adac-ac00379c8378,2020-04-25,DEBIT,69674
2670,7326694e-0ae7-4848-adac-ac00379c8378,2020-05-21,DEBIT,12624
2671,7326694e-0ae7-4848-adac-ac00379c8378,2020-01-30,CREDIT,11385
2672,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-07-09,CREDIT,19798
2673,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-09-03,DEBIT,45613
2674,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-01-14,DEBIT,50372
2675,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-04-20,CREDIT,52009
2676,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-12-01,CREDIT,16887
2677,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-11-24,DEBIT,39497
2678,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-04-09,DEBIT,69146
2679,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-01-25,DEBIT,56634
2680,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-10-05,DEBIT,85137
2681,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-07-04,DEBIT,29818
2682,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-10-09,CREDIT,12062
2683,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-12-11,CREDIT,69816
2684,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-02-16,CREDIT,35542
2685,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-07-03,CREDIT,33142
2686,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-08-30,CREDIT,59528
2687,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-12-14,CREDIT,96401
2688,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-11-23,DEBIT,85769
2689,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-03-04,CREDIT,63179
2690,5a94cb64-d9b6-438b-9275-d4afb64e71c5,2020-12-25,DEBIT,95970
2691,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-11-30,DEBIT,79568
2692,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-11-25,DEBIT,89614
2693,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-07-12,CREDIT,72330
2694,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-03-31,DEBIT,85912
2695,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-02-16,DEBIT,82174
2696,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-04-05,CREDIT,61312
2697,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-11-11,DEBIT,37908
2698,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-04-16,CREDIT,54482
2699,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-09-08,CREDIT,9829
2700,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-11-04,CREDIT,93936
2701,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-03-25,CREDIT,23971
2702,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-11-27,DEBIT,64038
2703,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-11-21,DEBIT,74111
2704,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-08-20,CREDIT,51806
2705,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-03-04,CREDIT,88926
2706,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-12-16,CREDIT,65236
2707,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-03-05,DEBIT,33039
2708,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-10-14,DEBIT,54989
2709,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-05-04,DEBIT,52676
2710,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-08-06,DEBIT,7880
2711,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-08-10,CREDIT,80326
2712,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-02-26,CREDIT,71242
2713,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-08-25,DEBIT,11680
2714,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-03-24,DEBIT,31024
2715,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-12-08,DEBIT,4056
2716,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-06-02,DEBIT,84612
2717,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-11-16,DEBIT,46834
2718,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-08-07,CREDIT,40915
2719,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-04-30,CREDIT,39931
2720,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-10-01,CREDIT,70239
2721,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-11-11,DEBIT,28388
2722,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-08-25,DEBIT,26796
2723,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-04-07,DEBIT,57587
2724,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-07-10,CREDIT,99511
2725,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-10-05,CREDIT,65397
2726,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-07-09,CREDIT,67974
2727,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-09-24,CREDIT,11768
2728,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-03-08,DEBIT,56123
2729,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-09-02,CREDIT,97362
2730,6ddc324e-4ba2-465d-bfee-24428952fc8f,2020-04-29,CREDIT,53043
2731,498f8266-a114-46a9-a6e8-280bda0ab2c9,2020-12-17,DEBIT,2870
2732,498f8266-a114-46a9-a6e8-280bda0ab2c9,2020-07-12,DEBIT,92896
2733,498f8266-a114-46a9-a6e8-280bda0ab2c9,2020-11-29,DEBIT,74313
2734,498f8266-a114-46a9-a6e8-280bda0ab2c9,2020-07-07,CREDIT,55776
2735,498f8266-a114-46a9-a6e8-280bda0ab2c9,2020-03-28,CREDIT,94040
2736,498f8266-a114-46a9-a6e8-280bda0ab2c9,2020-06-28,DEBIT,1058
2737,498f8266-a114-46a9-a6e8-280bda0ab2c9,2020-12-08,DEBIT,23705
2738,498f8266-a114-46a9-a6e8-280bda0ab2c9,2020-12-06,DEBIT,54319
2739,222acc9e-6e80-47f5-a102-13b33c5bd142,2020-11-24,CREDIT,36900
2740,222acc9e-6e80-47f5-a102-13b33c5bd142,2020-02-06,DEBIT,97501
2741,222acc9e-6e80-47f5-a102-13b33c5bd142,2020-10-16,CREDIT,19358
2742,222acc9e-6e80-47f5-a102-13b33c5bd142,2020-12-25,DEBIT,19190
2743,222acc9e-6e80-47f5-a102-13b33c5bd142,2020-04-09,DEBIT,24371
2744,222acc9e-6e80-47f5-a102-13b33c5bd142,2020-11-15,DEBIT,82552
2745,222acc9e-6e80-47f5-a102-13b33c5bd142,2020-07-20,DEBIT,29978
2746,222acc9e-6e80-47f5-a102-13b33c5bd142,2020-04-05,CREDIT,91025
2747,d9f65de5-a693-4f52-ab9b-169d69ea78b3,2020-12-17,CREDIT,77250
2748,d9f65de5-a693-4f52-ab9b-169d69ea78b3,2020-11-19,DEBIT,78994
2749,d9f65de5-a693-4f52-ab9b-169d69ea78b3,2020-05-08,DEBIT,26659
2750,d9f65de5-a693-4f52-ab9b-169d69ea78b3,2020-09-27,CREDIT,28887
2751,9459d7b6-8600-4a07-84da-3428b9980292,2020-12-24,CREDIT,48270
2752,9459d7b6-8600-4a07-84da-3428b9980292,2020-05-20,CREDIT,41686
2753,9459d7b6-8600-4a07-84da-3428b9980292,2020-12-19,DEBIT,92993
2754,9459d7b6-8600-4a07-84da-3428b9980292,2020-01-18,DEBIT,56095
2755,056ff739-61f0-4592-b3b8-246e8a79d569,2020-03-14,CREDIT,60476
2756,056ff739-61f0-4592-b3b8-246e8a79d569,2020-01-06,DEBIT,45286
2757,056ff739-61f0-4592-b3b8-246e8a79d569,2020-07-13,CREDIT,65145
2758,056ff739-61f0-4592-b3b8-246e8a79d569,2020-12-19,CREDIT,18696
2759,056ff739-61f0-4592-b3b8-246e8a79d569,2020-02-27,CREDIT,1258
2760,056ff739-61f0-4592-b3b8-246e8a79d569,2020-07-12,CREDIT,90482
2761,056ff739-61f0-4592-b3b8-246e8a79d569,2020-08-22,CREDIT,59445
2762,056ff739-61f0-4592-b3b8-246e8a79d569,2020-04-28,CREDIT,97074
2763,056ff739-61f0-4592-b3b8-246e8a79d569,2020-01-19,DEBIT,99647
2764,056ff739-61f0-4592-b3b8-246e8a79d569,2020-12-05,DEBIT,48348
2765,056ff739-61f0-4592-b3b8-246e8a79d569,2020-10-09,CREDIT,6267
2766,056ff739-61f0-4592-b3b8-246e8a79d569,2020-07-11,CREDIT,52259
2767,056ff739-61f0-4592-b3b8-246e8a79d569,2020-10-10,DEBIT,97265
2768,056ff739-61f0-4592-b3b8-246e8a79d569,2020-07-10,CREDIT,97127
2769,056ff739-61f0-4592-b3b8-246e8a79d569,2020-11-10,CREDIT,49969
2770,056ff739-61f0-4592-b3b8-246e8a79d569,2020-03-15,CREDIT,26568
2771,056ff739-61f0-4592-b3b8-246e8a79d569,2020-08-09,CREDIT,72362
2772,056ff739-61f0-4592-b3b8-246e8a79d569,2020-04-09,DEBIT,76935
2773,056ff739-61f0-4592-b3b8-246e8a79d569,2020-10-09,CREDIT,85763
2774,056ff739-61f0-4592-b3b8-246e8a79d569,2020-09-29,DEBIT,8506
2775,056ff739-61f0-4592-b3b8-246e8a79d569,2020-01-15,CREDIT,39253
2776,056ff739-61f0-4592-b3b8-246e8a79d569,2020-12-03,CREDIT,89544
2777,056ff739-61f0-4592-b3b8-246e8a79d569,2020-11-11,CREDIT,50948
2778,056ff739-61f0-4592-b3b8-246e8a79d569,2020-10-31,DEBIT,81461
2779,056ff739-61f0-4592-b3b8-246e8a79d569,2020-07-11,CREDIT,54154
2780,056ff739-61f0-4592-b3b8-246e8a79d569,2020-10-26,DEBIT,81763
2781,056ff739-61f0-4592-b3b8-246e8a79d569,2020-01-03,DEBIT,29382
2782,056ff739-61f0-4592-b3b8-246e8a79d569,2020-07-30,DEBIT,20311
2783,056ff739-61f0-4592-b3b8-246e8a79d569,2020-02-25,CREDIT,61219
2784,056ff739-61f0-4592-b3b8-246e8a79d569,2020-08-03,DEBIT,21221
2785,056ff739-61f0-4592-b3b8-246e8a79d569,2020-06-21,CREDIT,22735
2786,056ff739-61f0-4592-b3b8-246e8a79d569,2020-03-24,DEBIT,5579
2787,056ff739-61f0-4592-b3b8-246e8a79d569,2020-04-01,DEBIT,6937
2788,056ff739-61f0-4592-b3b8-246e8a79d569,2020-10-13,CREDIT,70209
2789,056ff739-61f0-4592-b3b8-246e8a79d569,2020-07-30,CREDIT,34310
2790,056ff739-61f0-4592-b3b8-246e8a79d569,2020-09-24,DEBIT,31473
2791,056ff739-61f0-4592-b3b8-246e8a79d569,2020-10-07,DEBIT,30171
2792,056ff739-61f0-4592-b3b8-246e8a79d569,2020-05-17,CREDIT,11537
2793,056ff739-61f0-4592-b3b8-246e8a79d569,2020-12-13,CREDIT,72458
2794,056ff739-61f0-4592-b3b8-246e8a79d569,2020-04-19,DEBIT,18001
2795,056ff739-61f0-4592-b3b8-246e8a79d569,2020-08-31,DEBIT,15744
2796,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-07-01,DEBIT,41135
2797,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-01-10,CREDIT,23655
2798,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-12-27,CREDIT,49823
2799,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-05-01,DEBIT,93927
2800,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-08-19,DEBIT,99872
2801,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-07-07,CREDIT,58642
2802,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-09-29,CREDIT,80510
2803,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-03-26,DEBIT,77557
2804,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-06-13,DEBIT,54677
2805,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-04-17,CREDIT,99460
2806,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-02-12,DEBIT,51906
2807,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-06-27,DEBIT,9650
2808,7f0cbd8a-88a0-4388-a49a-d541e824c37d,2020-03-13,DEBIT,95837
2809,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-03-04,CREDIT,27018
2810,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-06-26,DEBIT,1342
2811,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-12-20,CREDIT,94011
2812,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-03-14,DEBIT,90713
2813,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-01-19,DEBIT,2544
2814,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-07-20,DEBIT,34745
2815,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-08-08,DEBIT,85513
2816,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-06-12,CREDIT,66320
2817,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-02-28,DEBIT,61847
2818,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-09-14,DEBIT,64725
2819,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-06-04,DEBIT,43503
2820,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-07-18,DEBIT,83861
2821,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-12-30,CREDIT,27866
2822,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-02-29,CREDIT,40570
2823,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-02-19,DEBIT,15595
2824,a2e28e35-f098-406c-b26a-8eef8a2c8c6a,2020-12-07,CREDIT,66626
2825,1dd37138-1a72-4b4f-a1ea-2708741f688c,2020-03-20,DEBIT,85747
2826,1dd37138-1a72-4b4f-a1ea-2708741f688c,2020-09-03,DEBIT,16905
2827,1dd37138-1a72-4b4f-a1ea-2708741f688c,2020-01-08,DEBIT,18209
2828,1dd37138-1a72-4b4f-a1ea-2708741f688c,2020-09-22,DEBIT,10953
2829,1dd37138-1a72-4b4f-a1ea-2708741f688c,2020-09-26,CREDIT,88750
2830,1dd37138-1a72-4b4f-a1ea-2708741f688c,2020-01-30,CREDIT,92975
2831,1dd37138-1a72-4b4f-a1ea-2708741f688c,2020-02-07,CREDIT,80689
2832,1dd37138-1a72-4b4f-a1ea-2708741f688c,2020-10-26,CREDIT,29690
2833,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-07-08,CREDIT,78916
2834,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-09-22,DEBIT,70916
2835,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-09-03,DEBIT,74564
2836,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-12-25,DEBIT,28397
2837,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-05-06,CREDIT,91027
2838,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-08-19,DEBIT,44244
2839,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-12-25,DEBIT,82158
2840,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-05-08,DEBIT,47299
2841,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-12-20,CREDIT,48436
2842,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-11-29,DEBIT,71890
2843,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-02-14,CREDIT,12069
2844,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-07-28,CREDIT,35923
2845,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-02-26,CREDIT,4651
2846,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-07-08,DEBIT,71187
2847,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-02-22,DEBIT,22152
2848,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-05-07,CREDIT,15045
2849,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-12-29,DEBIT,4531
2850,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-10-04,DEBIT,27792
2851,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-11-25,CREDIT,18743
2852,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-03-04,DEBIT,90788
2853,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-06-14,CREDIT,20640
2854,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-02-15,DEBIT,81236
2855,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-03-17,DEBIT,26882
2856,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-04-29,DEBIT,72102
2857,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-05-15,CREDIT,21646
2858,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-01-07,DEBIT,96834
2859,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-01-16,CREDIT,16332
2860,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-01-06,CREDIT,96246
2861,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-05-19,DEBIT,11682
2862,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-04-06,DEBIT,36499
2863,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-03-27,DEBIT,86406
2864,120a2f46-fc25-4cd6-bb1b-742774f5f175,2020-01-14,CREDIT,34118
2865,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-06-21,CREDIT,77616
2866,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-04-17,CREDIT,65524
2867,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-04-13,DEBIT,46438
2868,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-11-01,CREDIT,1452
2869,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-09-06,CREDIT,93738
2870,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-11-22,DEBIT,136
2871,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-12-01,DEBIT,58355
2872,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-05-07,DEBIT,75330
2873,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-06-02,DEBIT,15384
2874,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-04-09,CREDIT,53497
2875,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-12-19,CREDIT,44100
2876,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-01-08,CREDIT,86708
2877,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-09-07,DEBIT,34449
2878,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-11-21,DEBIT,32231
2879,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-08-27,CREDIT,51574
2880,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-02-20,DEBIT,71210
2881,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-09-19,DEBIT,58972
2882,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-06-01,CREDIT,95250
2883,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-07-02,CREDIT,95063
2884,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-07-02,DEBIT,50821
2885,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-12-28,CREDIT,852
2886,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-07-10,DEBIT,14441
2887,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-02-26,DEBIT,82323
2888,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-11-07,CREDIT,54469
2889,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-02-21,DEBIT,51528
2890,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-11-28,CREDIT,61966
2891,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-04-12,CREDIT,23843
2892,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-07-28,DEBIT,95127
2893,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-09-09,CREDIT,63871
2894,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-03-03,DEBIT,91303
2895,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-08-19,CREDIT,98994
2896,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-05-08,DEBIT,94957
2897,a7ec9d26-8193-41f3-a11d-fdbce82d0640,2020-09-11,CREDIT,49575
2898,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-10-25,CREDIT,16097
2899,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-09-07,CREDIT,14096
2900,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-09-06,CREDIT,40749
2901,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-01-14,DEBIT,10724
2902,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-02-10,CREDIT,92255
2903,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-05-10,CREDIT,28553
2904,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-03-26,DEBIT,14416
2905,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-06-16,DEBIT,83916
2906,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-02-14,CREDIT,66758
2907,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-11-10,DEBIT,75046
2908,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-12-27,DEBIT,57056
2909,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-11-25,DEBIT,32954
2910,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-06-02,DEBIT,75785
2911,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-12-28,DEBIT,90854
2912,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-04-13,CREDIT,75841
2913,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-11-21,CREDIT,95723
2914,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-04-30,CREDIT,69449
2915,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-04-27,DEBIT,97940
2916,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-07-11,CREDIT,40233
2917,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-08-01,DEBIT,18864
2918,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-08-02,CREDIT,21430
2919,fb22283b-a020-47df-b3d1-c92c6c586c63,2020-03-16,DEBIT,26670
2920,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-10-04,CREDIT,87326
2921,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-02-10,CREDIT,58021
2922,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-12-15,DEBIT,37086
2923,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-08-11,DEBIT,90824
2924,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-08-11,CREDIT,62596
2925,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-08-17,DEBIT,73684
2926,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-06-13,DEBIT,93753
2927,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-06-20,CREDIT,36682
2928,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-05-05,DEBIT,28542
2929,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-07-20,CREDIT,31963
2930,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-09-30,CREDIT,87341
2931,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-09-23,CREDIT,36192
2932,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-07-31,DEBIT,96289
2933,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-07-24,DEBIT,43183
2934,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-10-02,CREDIT,33899
2935,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-06-06,DEBIT,10099
2936,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-06-10,CREDIT,42949
2937,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-06-20,DEBIT,32992
2938,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-01-12,CREDIT,21901
2939,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-10-28,CREDIT,20907
2940,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-04-09,DEBIT,55138
2941,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-01-28,DEBIT,7029
2942,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-08-19,CREDIT,95110
2943,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-03-13,DEBIT,78872
2944,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-12-13,CREDIT,80021
2945,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-04-25,CREDIT,24517
2946,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-01-07,DEBIT,22272
2947,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-09-15,DEBIT,82748
2948,419954ef-3ace-4bd8-8f15-669fcd909f6b,2020-07-12,CREDIT,82395
